--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
, count:160, delta_loop_time: 10, offset_y_cm from origin: 639.29, offset_x_cm for ac: -108.91
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 128.45, offset_x_cm for ac: -117.29
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 128.55, offset_x_cm for ac: -117.28
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 128.65, offset_x_cm for ac: -117.26
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 128.75, offset_x_cm for ac: -117.25
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 128.85, offset_x_cm for ac: -117.24
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 128.95, offset_x_cm for ac: -117.22
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.05, offset_x_cm for ac: -117.21
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.15, offset_x_cm for ac: -117.20
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.25, offset_x_cm for ac: -117.19
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.35, offset_x_cm for ac: -117.17
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.45, offset_x_cm for ac: -117.16
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.55, offset_x_cm for ac: -117.15
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.65, offset_x_cm for ac: -117.13
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.75, offset_x_cm for ac: -117.12
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.85, offset_x_cm for ac: -117.11
send offset to actuator, count:168, delta_loop_time: 10, offset_y_cm from origin: 129.95, offset_x_cm for ac: -117.10
, delta_time_ms: 211send offset to actuator, count:169, delta_loop_time: 11, offset_y_cm from origin: 115.32, offset_x_cm for ac: -117.36
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 115.42, offset_x_cm for ac: -117.33
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 115.52, offset_x_cm for ac: -117.31
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 115.62, offset_x_cm for ac: -117.29
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 115.72, offset_x_cm for ac: -117.27
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 115.82, offset_x_cm for ac: -117.25
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 115.92, offset_x_cm for ac: -117.23
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.02, offset_x_cm for ac: -117.21
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.12, offset_x_cm for ac: -117.19
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.22, offset_x_cm for ac: -117.17
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.32, offset_x_cm for ac: -117.15
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.42, offset_x_cm for ac: -117.13
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.52, offset_x_cm for ac: -117.11
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.62, offset_x_cm for ac: -117.09
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.72, offset_x_cm for ac: -117.07
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.82, offset_x_cm for ac: -117.05
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 116.92, offset_x_cm for ac: -117.03
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 117.02, offset_x_cm for ac: -117.01
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 117.12, offset_x_cm for ac: -116.99
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 117.22, offset_x_cm for ac: -116.97
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 117.32, offset_x_cm for ac: -116.95
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 117.42, offset_x_cm for ac: -116.93
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 117.52, offset_x_cm for ac: -116.91
send offset to actuator, count:169, delta_loop_time: 10, offset_y_cm from origin: 117.62, offset_x_cm for ac: -116.89
, delta_time_ms: 232send offset to actuator, count:170, delta_loop_time: 11, offset_y_cm from origin: 125.74, offset_x_cm for ac: -116.72
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 125.84, offset_x_cm for ac: -116.71
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 125.94, offset_x_cm for ac: -116.69
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.04, offset_x_cm for ac: -116.67
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.14, offset_x_cm for ac: -116.66
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.24, offset_x_cm for ac: -116.64
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.34, offset_x_cm for ac: -116.63
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.44, offset_x_cm for ac: -116.61
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.54, offset_x_cm for ac: -116.59
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.64, offset_x_cm for ac: -116.58
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.74, offset_x_cm for ac: -116.56
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.84, offset_x_cm for ac: -116.55
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 126.94, offset_x_cm for ac: -116.53
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.04, offset_x_cm for ac: -116.52
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.14, offset_x_cm for ac: -116.50
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.24, offset_x_cm for ac: -116.49
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.34, offset_x_cm for ac: -116.47
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.44, offset_x_cm for ac: -116.45
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.54, offset_x_cm for ac: -116.44
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.64, offset_x_cm for ac: -116.42
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.74, offset_x_cm for ac: -116.41
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.84, offset_x_cm for ac: -116.39
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 127.94, offset_x_cm for ac: -116.38
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 128.04, offset_x_cm for ac: -116.36
send offset to actuator, count:170, delta_loop_time: 10, offset_y_cm from origin: 128.14, offset_x_cm for ac: -116.35
, delta_time_ms: 245send offset to actuator, count:171, delta_loop_time: 11, offset_y_cm from origin: 132.16, offset_x_cm for ac: -116.24
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.26, offset_x_cm for ac: -116.22
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.36, offset_x_cm for ac: -116.19
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.46, offset_x_cm for ac: -116.17
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.56, offset_x_cm for ac: -116.14
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.66, offset_x_cm for ac: -116.12
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.76, offset_x_cm for ac: -116.09
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.86, offset_x_cm for ac: -116.07
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 132.96, offset_x_cm for ac: -116.04
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.06, offset_x_cm for ac: -116.02
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.16, offset_x_cm for ac: -115.99
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.26, offset_x_cm for ac: -115.97
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.36, offset_x_cm for ac: -115.94
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.46, offset_x_cm for ac: -115.92
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.56, offset_x_cm for ac: -115.89
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.66, offset_x_cm for ac: -115.87
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.76, offset_x_cm for ac: -115.84
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.86, offset_x_cm for ac: -115.82
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 133.96, offset_x_cm for ac: -115.80
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 134.06, offset_x_cm for ac: -115.77
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 134.16, offset_x_cm for ac: -115.75
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 134.26, offset_x_cm for ac: -115.72
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 134.36, offset_x_cm for ac: -115.70
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 134.46, offset_x_cm for ac: -115.67
send offset to actuator, count:171, delta_loop_time: 10, offset_y_cm from origin: 134.56, offset_x_cm for ac: -115.65
, delta_time_ms: 244send offset to actuator, count:172, delta_loop_time: 11, offset_y_cm from origin: 131.59, offset_x_cm for ac: -115.68
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 131.69, offset_x_cm for ac: -115.65
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 131.79, offset_x_cm for ac: -115.63
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 131.89, offset_x_cm for ac: -115.60
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 131.99, offset_x_cm for ac: -115.57
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.09, offset_x_cm for ac: -115.55
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.19, offset_x_cm for ac: -115.52
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.29, offset_x_cm for ac: -115.49
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.39, offset_x_cm for ac: -115.47
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.49, offset_x_cm for ac: -115.44
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.59, offset_x_cm for ac: -115.41
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.69, offset_x_cm for ac: -115.39
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.79, offset_x_cm for ac: -115.36
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.89, offset_x_cm for ac: -115.33
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 132.99, offset_x_cm for ac: -115.31
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.09, offset_x_cm for ac: -115.28
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.19, offset_x_cm for ac: -115.26
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.29, offset_x_cm for ac: -115.23
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.39, offset_x_cm for ac: -115.20
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.49, offset_x_cm for ac: -115.18
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.59, offset_x_cm for ac: -115.15
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.69, offset_x_cm for ac: -115.13
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.79, offset_x_cm for ac: -115.10
send offset to actuator, count:172, delta_loop_time: 10, offset_y_cm from origin: 133.89, offset_x_cm for ac: -115.07
, delta_time_ms: 239send offset to actuator, count:173, delta_loop_time: 11, offset_y_cm from origin: 129.02, offset_x_cm for ac: -115.14
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.12, offset_x_cm for ac: -115.11
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.22, offset_x_cm for ac: -115.08
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.32, offset_x_cm for ac: -115.05
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.42, offset_x_cm for ac: -115.02
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.52, offset_x_cm for ac: -114.99
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.62, offset_x_cm for ac: -114.96
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.72, offset_x_cm for ac: -114.93
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.82, offset_x_cm for ac: -114.90
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 129.92, offset_x_cm for ac: -114.87
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 130.02, offset_x_cm for ac: -114.85
send offset to actuator, count:173, delta_loop_time: 10, offset_y_cm from origin: 130.12, offset_x_cm for ac: -114.82
