, temp_vel: 0.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 0.00, offset_x_cm for ac: -47.65
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.20, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.20, offset_x_cm for ac: -40.27
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.20, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.20, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.16, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.65, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.00, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 23.52, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 23.52, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.52, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.52, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.52, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.52, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 23.52, offset_x_cm for ac: -40.27
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.70, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.75, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 15.36, offset_x_cm for ac: -40.31
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.80, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.85, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 24.48, offset_x_cm for ac: -40.27
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.90, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 26.46, offset_x_cm for ac: -40.26
, temp_vel: 1.95, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.00, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 27.01, offset_x_cm for ac: -40.26
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.05, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 29.60, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.10, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.15, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.00, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.66, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.20, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 30.87, offset_x_cm for ac: -40.24
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.25, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.68, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.62send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.67send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.30, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
, temp_vel: 2.35, cutoff: 8.00, tau: 0.02, alpha: 0.64send offset to actuator, offset_y_cm from origin: 32.78, offset_x_cm for ac: -40.23
